timestamp,symbol,fundingRate
2021-04-28 00:00:00+00:00,ETH/USDT:USDT,0.00034144
2021-04-28 08:00:00+00:00,ETH/USDT:USDT,0.00019211
2021-04-28 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-04-29 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-04-29 08:00:00.013000+00:00,ETH/USDT:USDT,0.0001
2021-04-29 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-04-30 00:00:00.004000+00:00,ETH/USDT:USDT,0.00014665
2021-04-30 08:00:00.019000+00:00,ETH/USDT:USDT,0.00011668
2021-04-30 16:00:00.003000+00:00,ETH/USDT:USDT,0.00051157
2021-05-01 00:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-05-01 08:00:00.006000+00:00,ETH/USDT:USDT,0.00035155
2021-05-01 16:00:00+00:00,ETH/USDT:USDT,0.00012262
2021-05-02 00:00:00.010000+00:00,ETH/USDT:USDT,0.00023451
2021-05-02 08:00:00.011000+00:00,ETH/USDT:USDT,0.00039722
2021-05-02 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-05-03 00:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-05-03 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-03 16:00:00.043000+00:00,ETH/USDT:USDT,0.00061627
2021-05-04 00:00:00.004000+00:00,ETH/USDT:USDT,0.00031687
2021-05-04 08:00:00.003000+00:00,ETH/USDT:USDT,0.00070707
2021-05-04 16:00:00.011000+00:00,ETH/USDT:USDT,0.00071637
2021-05-05 00:00:00.001000+00:00,ETH/USDT:USDT,0.00038408
2021-05-05 08:00:00.007000+00:00,ETH/USDT:USDT,0.00078274
2021-05-05 16:00:00.001000+00:00,ETH/USDT:USDT,0.00087977
2021-05-06 00:00:00.003000+00:00,ETH/USDT:USDT,0.00068239
2021-05-06 08:00:00.001000+00:00,ETH/USDT:USDT,0.00066648
2021-05-06 16:00:00+00:00,ETH/USDT:USDT,0.00110886
2021-05-07 00:00:00+00:00,ETH/USDT:USDT,0.00026032
2021-05-07 08:00:00+00:00,ETH/USDT:USDT,0.00049147
2021-05-07 16:00:00.001000+00:00,ETH/USDT:USDT,0.00038025
2021-05-08 00:00:00.006000+00:00,ETH/USDT:USDT,0.00047199
2021-05-08 08:00:00+00:00,ETH/USDT:USDT,0.00070136
2021-05-08 16:00:00+00:00,ETH/USDT:USDT,0.00030149
2021-05-09 00:00:00.005000+00:00,ETH/USDT:USDT,0.00058991
2021-05-09 08:00:00.016000+00:00,ETH/USDT:USDT,0.00041522
2021-05-09 16:00:00+00:00,ETH/USDT:USDT,0.00054148
2021-05-10 00:00:00.004000+00:00,ETH/USDT:USDT,0.00068787
2021-05-10 08:00:00+00:00,ETH/USDT:USDT,0.0006638
2021-05-10 16:00:00.013000+00:00,ETH/USDT:USDT,0.00075749
2021-05-11 00:00:00+00:00,ETH/USDT:USDT,0.00041169
2021-05-11 08:00:00+00:00,ETH/USDT:USDT,0.00043204
2021-05-11 16:00:00.002000+00:00,ETH/USDT:USDT,0.00029649
2021-05-12 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-05-12 08:00:00.007000+00:00,ETH/USDT:USDT,0.00047462
2021-05-12 16:00:00.012000+00:00,ETH/USDT:USDT,0.00054381
2021-05-13 00:00:00.016000+00:00,ETH/USDT:USDT,0.00040983
2021-05-13 08:00:00+00:00,ETH/USDT:USDT,0.00014687
2021-05-13 16:00:00.008000+00:00,ETH/USDT:USDT,0.0001
2021-05-14 00:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-05-14 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-05-14 16:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-05-15 00:00:00.022000+00:00,ETH/USDT:USDT,0.00038785
2021-05-15 08:00:00.014000+00:00,ETH/USDT:USDT,0.00052101
2021-05-15 16:00:00.002000+00:00,ETH/USDT:USDT,0.00046056
2021-05-16 00:00:00+00:00,ETH/USDT:USDT,0.00030702
2021-05-16 08:00:00.003000+00:00,ETH/USDT:USDT,0.00013134
2021-05-16 16:00:00.002000+00:00,ETH/USDT:USDT,0.00018829
2021-05-17 00:00:00.005000+00:00,ETH/USDT:USDT,0.00015608
2021-05-17 08:00:00.001000+00:00,ETH/USDT:USDT,0.000335
2021-05-17 16:00:00+00:00,ETH/USDT:USDT,0.0007001
2021-05-18 00:00:00.019000+00:00,ETH/USDT:USDT,0.00018459
2021-05-18 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-05-18 16:00:00.006000+00:00,ETH/USDT:USDT,0.0006146
2021-05-19 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-19 08:00:00.003000+00:00,ETH/USDT:USDT,0.00053311
2021-05-19 16:00:00.018000+00:00,ETH/USDT:USDT,-0.00356332
2021-05-20 00:00:00.005000+00:00,ETH/USDT:USDT,0.00011828
2021-05-20 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-20 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-05-21 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-21 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-21 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-05-22 00:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-05-22 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-05-22 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-05-23 00:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-05-23 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-05-23 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-05-24 00:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-05-24 08:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-05-24 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-05-25 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-25 08:00:00.014000+00:00,ETH/USDT:USDT,0.0001
2021-05-25 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-26 00:00:00.022000+00:00,ETH/USDT:USDT,0.0001
2021-05-26 08:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-05-26 16:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-05-27 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-27 08:00:00.017000+00:00,ETH/USDT:USDT,0.0001
2021-05-27 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-28 00:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-05-28 08:00:00.009000+00:00,ETH/USDT:USDT,0.0001
2021-05-28 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-29 00:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-05-29 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-29 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-30 00:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-05-30 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-05-30 16:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-05-31 00:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-05-31 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-05-31 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-01 00:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-06-01 08:00:00.010000+00:00,ETH/USDT:USDT,0.0001
2021-06-01 16:00:00.010000+00:00,ETH/USDT:USDT,0.0001
2021-06-02 00:00:00.008000+00:00,ETH/USDT:USDT,0.0001
2021-06-02 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-02 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-03 00:00:00.019000+00:00,ETH/USDT:USDT,0.0001
2021-06-03 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-03 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-06-04 00:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-06-04 08:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-06-04 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-05 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-05 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-05 16:00:00.020000+00:00,ETH/USDT:USDT,0.0001
2021-06-06 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-06 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-06 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-07 00:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-07 08:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-07 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-06-08 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-08 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-08 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-09 00:00:00.009000+00:00,ETH/USDT:USDT,0.0001
2021-06-09 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-09 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-10 00:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-10 08:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-06-10 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-11 00:00:00.010000+00:00,ETH/USDT:USDT,0.0001
2021-06-11 08:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-11 16:00:00.006000+00:00,ETH/USDT:USDT,8.683e-05
2021-06-12 00:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-06-12 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-12 16:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-06-13 00:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-13 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-13 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-06-14 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-14 08:00:00.015000+00:00,ETH/USDT:USDT,0.0001
2021-06-14 16:00:00+00:00,ETH/USDT:USDT,3.785e-05
2021-06-15 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-15 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-15 16:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-16 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-16 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-06-16 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-17 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-17 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-17 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-06-18 00:00:00.009000+00:00,ETH/USDT:USDT,-5.78e-06
2021-06-18 08:00:00.014000+00:00,ETH/USDT:USDT,9.549e-05
2021-06-18 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-06-19 00:00:00.003000+00:00,ETH/USDT:USDT,-0.00018201
2021-06-19 08:00:00.001000+00:00,ETH/USDT:USDT,-1.78e-06
2021-06-19 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-06-20 00:00:00.005000+00:00,ETH/USDT:USDT,4.657e-05
2021-06-20 08:00:00+00:00,ETH/USDT:USDT,7.41e-06
2021-06-20 16:00:00.002000+00:00,ETH/USDT:USDT,-0.00024432
2021-06-21 00:00:00.019000+00:00,ETH/USDT:USDT,4.439e-05
2021-06-21 08:00:00+00:00,ETH/USDT:USDT,-7.382e-05
2021-06-21 16:00:00.024000+00:00,ETH/USDT:USDT,-7.303e-05
2021-06-22 00:00:00.008000+00:00,ETH/USDT:USDT,0.0001
2021-06-22 08:00:00.009000+00:00,ETH/USDT:USDT,4.434e-05
2021-06-22 16:00:00.001000+00:00,ETH/USDT:USDT,-7.59e-06
2021-06-23 00:00:00.003000+00:00,ETH/USDT:USDT,4.046e-05
2021-06-23 08:00:00+00:00,ETH/USDT:USDT,-9.115e-05
2021-06-23 16:00:00+00:00,ETH/USDT:USDT,-6.683e-05
2021-06-24 00:00:00.009000+00:00,ETH/USDT:USDT,-4.432e-05
2021-06-24 08:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-06-24 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-06-25 00:00:00.009000+00:00,ETH/USDT:USDT,0.0001
2021-06-25 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-06-25 16:00:00+00:00,ETH/USDT:USDT,7.207e-05
2021-06-26 00:00:00.007000+00:00,ETH/USDT:USDT,4.234e-05
2021-06-26 08:00:00+00:00,ETH/USDT:USDT,-5.794e-05
2021-06-26 16:00:00.002000+00:00,ETH/USDT:USDT,-0.00014961
2021-06-27 00:00:00.005000+00:00,ETH/USDT:USDT,-6.018e-05
2021-06-27 08:00:00.010000+00:00,ETH/USDT:USDT,-0.00027281
2021-06-27 16:00:00.001000+00:00,ETH/USDT:USDT,-0.00013791
2021-06-28 00:00:00.025000+00:00,ETH/USDT:USDT,-4.311e-05
2021-06-28 08:00:00.017000+00:00,ETH/USDT:USDT,0.0001
2021-06-28 16:00:00.007000+00:00,ETH/USDT:USDT,-2.358e-05
2021-06-29 00:00:00.008000+00:00,ETH/USDT:USDT,8.669e-05
2021-06-29 08:00:00+00:00,ETH/USDT:USDT,6.012e-05
2021-06-29 16:00:00+00:00,ETH/USDT:USDT,-0.00011947
2021-06-30 00:00:00.011000+00:00,ETH/USDT:USDT,0.0001
2021-06-30 08:00:00.044000+00:00,ETH/USDT:USDT,0.0001
2021-06-30 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-07-01 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-01 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-07-01 16:00:00.028000+00:00,ETH/USDT:USDT,4.853e-05
2021-07-02 00:00:00.002000+00:00,ETH/USDT:USDT,-9.5e-07
2021-07-02 08:00:00.016000+00:00,ETH/USDT:USDT,-2.734e-05
2021-07-02 16:00:00.007000+00:00,ETH/USDT:USDT,-0.00014398
2021-07-03 00:00:00.008000+00:00,ETH/USDT:USDT,7.139e-05
2021-07-03 08:00:00+00:00,ETH/USDT:USDT,2.925e-05
2021-07-03 16:00:00.004000+00:00,ETH/USDT:USDT,-3.943e-05
2021-07-04 00:00:00.012000+00:00,ETH/USDT:USDT,0.0001
2021-07-04 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-07-04 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-07-05 00:00:00.004000+00:00,ETH/USDT:USDT,2.596e-05
2021-07-05 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-05 16:00:00.009000+00:00,ETH/USDT:USDT,7.226e-05
2021-07-06 00:00:00.008000+00:00,ETH/USDT:USDT,2.925e-05
2021-07-06 08:00:00.019000+00:00,ETH/USDT:USDT,-3.935e-05
2021-07-06 16:00:00+00:00,ETH/USDT:USDT,9.559e-05
2021-07-07 00:00:00.007000+00:00,ETH/USDT:USDT,3.679e-05
2021-07-07 08:00:00.001000+00:00,ETH/USDT:USDT,9.363e-05
2021-07-07 16:00:00.008000+00:00,ETH/USDT:USDT,0.0001
2021-07-08 00:00:00.002000+00:00,ETH/USDT:USDT,-1.075e-05
2021-07-08 08:00:00.010000+00:00,ETH/USDT:USDT,8.639e-05
2021-07-08 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-07-09 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-09 08:00:00.006000+00:00,ETH/USDT:USDT,2.471e-05
2021-07-09 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-10 00:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-07-10 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-10 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-07-11 00:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-07-11 08:00:00.025000+00:00,ETH/USDT:USDT,0.0001
2021-07-11 16:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-07-12 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-12 08:00:00.021000+00:00,ETH/USDT:USDT,0.0001
2021-07-12 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-13 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-13 08:00:00.013000+00:00,ETH/USDT:USDT,-1.436e-05
2021-07-13 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-07-14 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-14 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-14 16:00:00.005000+00:00,ETH/USDT:USDT,-1.55e-05
2021-07-15 00:00:00.005000+00:00,ETH/USDT:USDT,5.808e-05
2021-07-15 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-07-15 16:00:00+00:00,ETH/USDT:USDT,9.847e-05
2021-07-16 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-16 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-16 16:00:00.001000+00:00,ETH/USDT:USDT,6.785e-05
2021-07-17 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-07-17 08:00:00.009000+00:00,ETH/USDT:USDT,0.0001
2021-07-17 16:00:00.006000+00:00,ETH/USDT:USDT,5.313e-05
2021-07-18 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-18 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-07-18 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-07-19 00:00:00.002000+00:00,ETH/USDT:USDT,1.98e-06
2021-07-19 08:00:00.006000+00:00,ETH/USDT:USDT,6.91e-06
2021-07-19 16:00:00.006000+00:00,ETH/USDT:USDT,3.1e-06
2021-07-20 00:00:00.002000+00:00,ETH/USDT:USDT,-2.156e-05
2021-07-20 08:00:00.011000+00:00,ETH/USDT:USDT,-0.00041611
2021-07-20 16:00:00.001000+00:00,ETH/USDT:USDT,-5.126e-05
2021-07-21 00:00:00.022000+00:00,ETH/USDT:USDT,1.65e-06
2021-07-21 08:00:00+00:00,ETH/USDT:USDT,-0.00025489
2021-07-21 16:00:00.018000+00:00,ETH/USDT:USDT,-0.00028858
2021-07-22 00:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-07-22 08:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-07-22 16:00:00.010000+00:00,ETH/USDT:USDT,0.0001
2021-07-23 00:00:00.013000+00:00,ETH/USDT:USDT,8.643e-05
2021-07-23 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-23 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-07-24 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-24 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-07-24 16:00:00.001000+00:00,ETH/USDT:USDT,-2.614e-05
2021-07-25 00:00:00.003000+00:00,ETH/USDT:USDT,-1.521e-05
2021-07-25 08:00:00.015000+00:00,ETH/USDT:USDT,4.969e-05
2021-07-25 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-26 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-26 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-26 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-27 00:00:00.046000+00:00,ETH/USDT:USDT,0.0001
2021-07-27 08:00:00.014000+00:00,ETH/USDT:USDT,0.0001
2021-07-27 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-07-28 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-28 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-07-28 16:00:00.005000+00:00,ETH/USDT:USDT,5.618e-05
2021-07-29 00:00:00.004000+00:00,ETH/USDT:USDT,5.723e-05
2021-07-29 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-29 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-07-30 00:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-07-30 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-30 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-31 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-07-31 08:00:00.014000+00:00,ETH/USDT:USDT,0.0001
2021-07-31 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-08-01 00:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-08-01 08:00:00.016000+00:00,ETH/USDT:USDT,0.0001
2021-08-01 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-02 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-02 08:00:00.014000+00:00,ETH/USDT:USDT,0.0001
2021-08-02 16:00:00.021000+00:00,ETH/USDT:USDT,0.0001
2021-08-03 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-03 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-03 16:00:00.009000+00:00,ETH/USDT:USDT,7.59e-06
2021-08-04 00:00:00+00:00,ETH/USDT:USDT,2.73e-06
2021-08-04 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-04 16:00:00.003000+00:00,ETH/USDT:USDT,9.39e-05
2021-08-05 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-05 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-05 16:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-06 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-06 08:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-08-06 16:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-08-07 00:00:00.015000+00:00,ETH/USDT:USDT,0.0001
2021-08-07 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-07 16:00:00.002000+00:00,ETH/USDT:USDT,0.00018202
2021-08-08 00:00:00+00:00,ETH/USDT:USDT,0.00013627
2021-08-08 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-08-08 16:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-08-09 00:00:00+00:00,ETH/USDT:USDT,0.00014093
2021-08-09 08:00:00+00:00,ETH/USDT:USDT,0.00021302
2021-08-09 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-08-10 00:00:00+00:00,ETH/USDT:USDT,0.00045734
2021-08-10 08:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-08-10 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-11 00:00:00.006000+00:00,ETH/USDT:USDT,0.00043227
2021-08-11 08:00:00.003000+00:00,ETH/USDT:USDT,0.00025633
2021-08-11 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-12 00:00:00.013000+00:00,ETH/USDT:USDT,0.0001
2021-08-12 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001371
2021-08-12 16:00:00+00:00,ETH/USDT:USDT,0.00018477
2021-08-13 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-13 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-13 16:00:00.002000+00:00,ETH/USDT:USDT,0.00042196
2021-08-14 00:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-08-14 08:00:00+00:00,ETH/USDT:USDT,0.00025028
2021-08-14 16:00:00+00:00,ETH/USDT:USDT,0.00051663
2021-08-15 00:00:00.003000+00:00,ETH/USDT:USDT,0.00037689
2021-08-15 08:00:00+00:00,ETH/USDT:USDT,0.00015074
2021-08-15 16:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-08-16 00:00:00.012000+00:00,ETH/USDT:USDT,0.00025793
2021-08-16 08:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-08-16 16:00:00.010000+00:00,ETH/USDT:USDT,0.0001
2021-08-17 00:00:00.018000+00:00,ETH/USDT:USDT,0.0001
2021-08-17 08:00:00.015000+00:00,ETH/USDT:USDT,0.0001
2021-08-17 16:00:00.006000+00:00,ETH/USDT:USDT,0.0001
2021-08-18 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-18 08:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-18 16:00:00.011000+00:00,ETH/USDT:USDT,0.0001
2021-08-19 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-19 08:00:00.014000+00:00,ETH/USDT:USDT,0.0001
2021-08-19 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-20 00:00:00+00:00,ETH/USDT:USDT,0.00023469
2021-08-20 08:00:00.001000+00:00,ETH/USDT:USDT,0.00015342
2021-08-20 16:00:00.001000+00:00,ETH/USDT:USDT,0.00036239
2021-08-21 00:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-08-21 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-21 16:00:00+00:00,ETH/USDT:USDT,0.00036746
2021-08-22 00:00:00.005000+00:00,ETH/USDT:USDT,0.0002266
2021-08-22 08:00:00.007000+00:00,ETH/USDT:USDT,0.00018006
2021-08-22 16:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-08-23 00:00:00.003000+00:00,ETH/USDT:USDT,0.0001
2021-08-23 08:00:00.005000+00:00,ETH/USDT:USDT,0.00113675
2021-08-23 16:00:00.002000+00:00,ETH/USDT:USDT,0.00035008
2021-08-24 00:00:00.006000+00:00,ETH/USDT:USDT,0.00032752
2021-08-24 08:00:00.004000+00:00,ETH/USDT:USDT,0.00030158
2021-08-24 16:00:00+00:00,ETH/USDT:USDT,0.00056014
2021-08-25 00:00:00.015000+00:00,ETH/USDT:USDT,0.00019472
2021-08-25 08:00:00+00:00,ETH/USDT:USDT,0.00016989
2021-08-25 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-26 00:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-26 08:00:00.016000+00:00,ETH/USDT:USDT,0.0001
2021-08-26 16:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-08-27 00:00:00.013000+00:00,ETH/USDT:USDT,0.0001
2021-08-27 08:00:00.001000+00:00,ETH/USDT:USDT,0.0001
2021-08-27 16:00:00.004000+00:00,ETH/USDT:USDT,0.0001
2021-08-28 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-28 08:00:00+00:00,ETH/USDT:USDT,0.00014426
2021-08-28 16:00:00+00:00,ETH/USDT:USDT,0.00011073
2021-08-29 00:00:00+00:00,ETH/USDT:USDT,0.00016779
2021-08-29 08:00:00.002000+00:00,ETH/USDT:USDT,0.0001
2021-08-29 16:00:00.005000+00:00,ETH/USDT:USDT,0.0001
2021-08-30 00:00:00.013000+00:00,ETH/USDT:USDT,0.0001
2021-08-30 08:00:00.008000+00:00,ETH/USDT:USDT,0.0001
2021-08-30 16:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-31 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-08-31 08:00:00.007000+00:00,ETH/USDT:USDT,0.0001
2021-08-31 16:00:00.003000+00:00,ETH/USDT:USDT,0.00020707
2021-09-01 00:00:00+00:00,ETH/USDT:USDT,0.0001
2021-09-01 08:00:00.006000+00:00,ETH/USDT:USDT,0.0001
